"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"AE","Delhi","11","3","2020","2","0","4","4","NOTA","","NOTA","508","","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.41","yes","13","0.01","2.08","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH EAST DELHI","","","","","","","",""
"AE","Delhi","11","3","2020","2","0","4","5","SONU KAUSHIK","M","AAPP","495","GEN","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.4","yes","189","0.15","2.08","AEDLJA458","Local Party","18403","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","47","NORTH EAST DELHI","","","","8th Pass","Liberal Profession or Professional","Musician or Artist","",""
"AE","Delhi","11","3","2020","2","0","4","6","ADVOCATE UMA SHANKER GAUTAM","M","BSP","306","SC","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.25","yes","61","0.05","2.08","AEDLJA65","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","38","NORTH EAST DELHI","","","","Post Graduate","Liberal Profession or Professional","Lawyer","",""
"AE","Delhi","11","3","2020","2","0","4","7","SANJEEV KUMAR RANA","M","CPI","245","GEN","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.2","yes","116","0.09","2.08","AEDL100781","State-based Party (Other State)","2444","TRUE","3","CPI","2444","TIMARPUR","TRUE","TRUE","0","FALSE","FALSE","TRUE","51","NORTH EAST DELHI","","","","Others","Agriculture","","",""
"AE","Delhi","11","3","2020","2","0","4","8","VISHAL GHANSHAM GHOBALE","M","TPSTP","129","GEN","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.1","yes","24","0.02","2.08","AEDLJA444","Local Party","24557","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","NORTH EAST DELHI","","","","Post Graduate","Liberal Profession or Professional","Lawyer","",""
"AE","Delhi","11","3","2020","2","0","4","9","HEMRAJ","M","PPID","105","SC","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.08","yes","17","0.01","2.08","AEDLJA464","Local Party","6054","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","NORTH EAST DELHI","","","","8th Pass","Labourer or Daily Wage","","",""
"AE","Delhi","11","3","2020","2","0","4","10","AMITA MALIK","F","AKBHJSP","88","GEN","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.07","yes","4","0","2.08","AEDLJA214","Local Party","24484","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","NORTH EAST DELHI","","","","Graduate","Social Work","","",""
"AE","Delhi","11","3","2020","2","0","4","11","PARASHU RAM MAURYA","M","JANADIP","84","GEN","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.07","yes","4","0","2.08","AEDLJA380","Local Party","4117","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","50","NORTH EAST DELHI","","","","Graduate","Business","Real Estate or Builder or Developer or Construction","",""
"AE","Delhi","11","3","2020","2","0","4","12","KAVITA","F","BSNP","80","GEN","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.06","yes","18","0.01","2.08","AEDLJA293","Local Party","24495","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","38","NORTH EAST DELHI","","","","Literate","Other","Household","",""
"AE","Delhi","11","3","2020","2","0","4","13","RAJ KUMAR MALIK","M","SatBP","62","GEN","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.05","yes","9","0.01","2.08","AEDLJA420","Local Party","18273","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","NORTH EAST DELHI","","","","8th Pass","Other","","",""
"AE","Delhi","11","3","2020","2","0","4","14","JAGANNATH","M","bjdi","53","SC","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.04","yes","19","0.02","2.08","AEDL100822","Local Party","1940","TRUE","2","BJDI","1940","TIMARPUR","TRUE","TRUE","0","FALSE","FALSE","FALSE","70","NORTH EAST DELHI","","","","5th Pass","Small Business or Self-employed","","",""
"AE","Delhi","11","3","2020","2","0","4","15","YUGAL KISHOR PODDAR","M","RVNP","34","GEN","124011","203599","TIMARPUR","GEN","NORTH EAST DELHI","15","60.91","0.03","yes","0","0","2.08","AEDLJA404","Local Party","6362","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","52","NORTH EAST DELHI","","","","8th Pass","Other","","",""
"AE","Delhi","11","4","2020","2","0","4","1","PAWAN SHARMA","M","AAAP","46892","GEN","103752","173416","ADARSH NAGAR","GEN","CHANDNI CHOWK","8","59.83","45.2","no","1589","1.53","2.5","AEDL101991","State-based Party","13","TRUE","4","BJP","1605","UTTAM NAGAR","FALSE","FALSE","2","TRUE","FALSE","TRUE","53","CHANDNI CHOWK","","","","12th Pass","Politics","MLA, Party Worker","",""
"AE","Delhi","11","4","2020","2","0","4","2","RAJ KUMAR BHATIA","M","BJP","45303","GEN","103752","173416","ADARSH NAGAR","GEN","CHANDNI CHOWK","8","59.83","43.66","no","35289","34.01","2.5","AEDLJA136","National Party","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","54","CHANDNI CHOWK","","","","12th Pass","Business","","",""
"AE","Delhi","11","4","2020","2","0","4","3","MUKESH KUMAR GOEL","M","INC","10014","GEN","103752","173416","ADARSH NAGAR","GEN","CHANDNI CHOWK","8","59.83","9.65","yes","9482","9.14","2.5","AEDL100138","National Party","3482","TRUE","2","INC","3482","ADARSH NAGAR","TRUE","TRUE","0","FALSE","FALSE","TRUE","59","CHANDNI CHOWK","","","","Graduate","Other","","",""
"AE","Delhi","11","4","2020","2","0","4","4","CHANDER PAL","M","BSP","532","SC","103752","173416","ADARSH NAGAR","GEN","CHANDNI CHOWK","8","59.83","0.51","yes","113","0.11","2.5","AEDL104820","State-based Party (Other State)","16651","TRUE","4","BSP","16651","MODEL TOWN","FALSE","TRUE","0","FALSE","FALSE","FALSE","42","CHANDNI CHOWK","","","","8th Pass","Labourer or Daily Wage","","",""
"AE","Delhi","11","4","2020","2","0","4","5","NOTA","","NOTA","419","","103752","173416","ADARSH NAGAR","GEN","CHANDNI CHOWK","8","59.83","0.4","yes","117","0.11","2.5","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","11","4","2020","2","0","4","6","KAILASH","M","AAPP","302","GEN","103752","173416","ADARSH NAGAR","GEN","CHANDNI CHOWK","8","59.83","0.29","yes","138","0.13","2.5","AEDL102881","Local Party","18403","TRUE","2","BSP","16651","DR. AMBEDKAR NAGAR","FALSE","FALSE","0","TRUE","FALSE","FALSE","40","CHANDNI CHOWK","","","","5th Pass","Labourer or Daily Wage","","",""
"AE","Delhi","11","4","2020","2","0","4","7","VIJAY KR AGGARWAL","M","IND","164","GEN","103752","173416","ADARSH NAGAR","GEN","CHANDNI CHOWK","8","59.83","0.16","yes","38","0.04","2.5","AEDLJA217","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","CHANDNI CHOWK","","","","Graduate Professional","Liberal Profession or Professional","Lawyer","",""
"AE","Delhi","11","4","2020","2","0","4","8","SHASHI","F","IND","126","GEN","103752","173416","ADARSH NAGAR","GEN","CHANDNI CHOWK","8","59.83","0.12","yes","0","0","2.5","AEDLJA282","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","CHANDNI CHOWK","","","","Post Graduate","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","11","5","2020","2","0","4","1","AJESH YADAV","M","AAAP","69357","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","49.67","no","29123","20.86","2.7","AEDL101652","State-based Party","13","TRUE","3","AAAP","13","BADLI","TRUE","TRUE","2","FALSE","TRUE","TRUE","52","NORTH WEST DELHI","","","","Graduate","Other","","",""
"AE","Delhi","11","5","2020","2","0","4","2","VIJAY KUMAR BHAGAT","M","BJP","40234","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","28.81","no","12785","9.16","2.7","AEDL100835","National Party","1605","TRUE","2","BJP","1605","BADLI","TRUE","TRUE","0","FALSE","FALSE","FALSE","54","NORTH WEST DELHI","","","","10th Pass","Business","","",""
"AE","Delhi","11","5","2020","2","0","4","3","DEVENDER YADAV","M","INC","27449","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","19.66","no","26841","19.22","2.7","AEDL101651","National Party","3482","TRUE","4","INC","3482","BADLI","TRUE","TRUE","2","FALSE","FALSE","TRUE","45","NORTH WEST DELHI","","","","10th Pass","Business","Rent","",""
"AE","Delhi","11","5","2020","2","0","4","4","NOTA","","NOTA","608","","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","0.44","yes","29","0.02","2.7","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","5","2020","2","0","4","5","LAXMAN KUMAR","M","BSP","579","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","0.41","yes","303","0.22","2.7","AEDLJA83","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","NORTH WEST DELHI","","","","12th Pass","Small Business or Self-employed","","",""
"AE","Delhi","11","5","2020","2","0","4","6","SIDDHARTH NAIR","M","IND","276","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","0.2","yes","30","0.02","2.7","AEDLJA449","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","29","NORTH WEST DELHI","","","","12th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","11","5","2020","2","0","4","7","VIJAY KUMAR","M","AAPP","246","SC","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","0.18","yes","34","0.02","2.7","AEDLJA360","Local Party","18403","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","NORTH WEST DELHI","","","","10th Pass","Other","","",""
"AE","Delhi","11","5","2020","2","0","4","8","UMA DUTT SHARMA","M","RAM","212","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","0.15","yes","61","0.04","2.7","AEDLJA172","Local Party","6412","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","NORTH WEST DELHI","","","","Graduate","Small Business or Self-employed","Shop Keeper","",""
"AE","Delhi","11","5","2020","2","0","4","9","VIKASH KUMAR","M","IND","151","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","0.11","yes","8","0.01","2.7","AEDLJA446","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","NORTH WEST DELHI","","","","12th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","11","5","2020","2","0","4","10","MULAYAM SINGH","M","AKBHJSP","143","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","0.1","yes","14","0.01","2.7","AEDLJA337","Local Party","24484","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","33","NORTH WEST DELHI","","","","Graduate","Business","","",""
"AE","Delhi","11","5","2020","2","0","4","11","DEVENDER SINGH YADAV","M","IND","129","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","0.09","yes","4","0","2.7","AEDLJA431","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","NORTH WEST DELHI","","","","10th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","11","5","2020","2","0","4","12","NARENDRA PAL SINGH","M","RSPS","125","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","0.09","yes","42","0.03","2.7","AEDLJA244","Local Party","6792","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","29","NORTH WEST DELHI","","","","10th Pass","Business","Real Estate or Builder or Developer or Construction","",""
"AE","Delhi","11","5","2020","2","0","4","13","JAI PAL","M","IND","83","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","0.06","yes","37","0.03","2.7","AEDL100152","Independents","10809","TRUE","2","IND","10809","BADLI","TRUE","TRUE","0","FALSE","FALSE","TRUE","46","NORTH WEST DELHI","","","","8th Pass","Other","","",""
"AE","Delhi","11","5","2020","2","0","4","14","PRADEEP KUMAR","M","SatBP","46","GEN","139638","219941","BADLI","GEN","NORTH WEST DELHI","14","63.49","0.03","yes","0","0","2.7","AEDLJA307","Local Party","18273","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","NORTH WEST DELHI","","","","Graduate","Salaried Work or Employed","Qualified Professional","",""
"AE","Delhi","11","6","2020","2","0","4","1","MOHINDER GOYAL","M","AAAP","87940","GEN","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","52.63","no","13873","8.3","2.08","AEDL100156","State-based Party","13","TRUE","2","AAAP","13","RITHALA","TRUE","TRUE","2","FALSE","TRUE","TRUE","55","NORTH WEST DELHI","","","","10th Pass","Business","","",""
"AE","Delhi","11","6","2020","2","0","4","2","MANISH CHAUDHARY","M","BJP","74067","GEN","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","44.33","no","71416","42.74","2.08","AEDLJA48","National Party","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","38","NORTH WEST DELHI","","","","Graduate","Social Work","","",""
"AE","Delhi","11","6","2020","2","0","4","3","PRADEEP KUMAR PANDEY","M","INC","2651","GEN","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","1.59","yes","1827","1.09","2.08","AEDLJA32","National Party","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","48","NORTH WEST DELHI","","","","12th Pass","Business","Contractor","",""
"AE","Delhi","11","6","2020","2","0","4","4","NOTA","","NOTA","824","","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","0.49","yes","333","0.2","2.08","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","6","2020","2","0","4","5","RAJESH KUMAR","M","BSP","491","SC","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","0.29","yes","219","0.13","2.08","AEDL100264","State-based Party (Other State)","16651","TRUE","2","IND","10809","WAZIRPUR","FALSE","FALSE","0","FALSE","FALSE","TRUE","45","NORTH WEST DELHI","","","","8th Pass","Business","","",""
"AE","Delhi","11","6","2020","2","0","4","6","ALOK DIXIT","M","IND","272","GEN","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","0.16","yes","40","0.02","2.08","AEDLJA411","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","NORTH WEST DELHI","","","","12th Pass","Small Business or Self-employed","","",""
"AE","Delhi","11","6","2020","2","0","4","7","VIDYA PATI","M","IND","232","GEN","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","0.14","yes","44","0.03","2.08","AEDL101668","Independents","10809","TRUE","2","IND","10809","RITHALA","TRUE","TRUE","0","FALSE","FALSE","FALSE","48","NORTH WEST DELHI","","","","10th Pass","Social Work","","",""
"AE","Delhi","11","6","2020","2","0","4","8","SHIV NANDAN SINGH","M","BSKRP","188","GEN","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","0.11","yes","16","0.01","2.08","AEDLJA353","Local Party","1832","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","NORTH WEST DELHI","","","","Graduate","Business","Agricultural Business","",""
"AE","Delhi","11","6","2020","2","0","4","9","TRIBENI PRASAD","M","IND","172","GEN","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","0.1","yes","90","0.05","2.08","AEDLJA447","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","67","NORTH WEST DELHI","","","","Graduate","Other","","",""
"AE","Delhi","11","6","2020","2","0","4","10","SURAJ SINGH","M","AKBHJSP","82","GEN","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","0.05","yes","25","0.01","2.08","AEDLJA359","Local Party","24484","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","NORTH WEST DELHI","","","","Graduate","Business","","",""
"AE","Delhi","11","6","2020","2","0","4","11","VIJAY KUMAR","M","RaNP","57","GEN","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","0.03","yes","4","0","2.08","AEDLJA263","Local Party","24537","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","47","NORTH WEST DELHI","","","","Graduate","Agriculture","","",""
"AE","Delhi","11","6","2020","2","0","4","12","WAHEED KHAN","M","TPSTP","53","GEN","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","0.03","yes","3","0","2.08","AEDLJA238","Local Party","24557","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","NORTH WEST DELHI","","","","Others","Small Business or Self-employed","Shop Keeper","",""
"AE","Delhi","11","6","2020","2","0","4","13","JANAB MULLA","M","ASSP","50","GEN","167079","279653","RITHALA","GEN","NORTH WEST DELHI","13","59.75","0.03","yes","0","0","2.08","AEDLJA162","Local Party","972","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","41","NORTH WEST DELHI","","","","Illiterate","Other","","",""
"AE","Delhi","11","7","2020","2","0","4","1","JAI BHAGWAN","M","AAAP","95715","SC","197842","319559","BAWANA","SC","NORTH WEST DELHI","7","61.91","48.38","no","11526","5.83","2.44","AEDLJA62","State-based Party","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","38","NORTH WEST DELHI","","","","12th Pass","Business","","Social Work",""
"AE","Delhi","11","7","2020","2","0","4","2","RAVINDER KUMAR","M","BJP","84189","SC","197842","319559","BAWANA","SC","NORTH WEST DELHI","7","61.91","42.55","no","71386","36.08","2.44","AEDLJA94","National Party","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","NORTH WEST DELHI","","","","Graduate","Business","","Social Work",""
"AE","Delhi","11","7","2020","2","0","4","3","SURENDER KUMAR","M","INC","12803","SC","197842","319559","BAWANA","SC","NORTH WEST DELHI","7","61.91","6.47","yes","10862","5.49","2.44","AEDL103530","National Party","3482","TRUE","6","INC","3482","BAWANA","TRUE","TRUE","3","FALSE","FALSE","TRUE","62","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","11","7","2020","2","0","4","4","RANJIT RAM","M","BSP","1941","SC","197842","319559","BAWANA","SC","NORTH WEST DELHI","7","61.91","0.98","yes","714","0.36","2.44","AEDLJA118","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","41","NORTH WEST DELHI","","","","Graduate","Business","","",""
"AE","Delhi","11","7","2020","2","0","4","5","ABHIPSA CHAUHAN","F","CPI","1227","SC","197842","319559","BAWANA","SC","NORTH WEST DELHI","7","61.91","0.62","yes","181","0.09","2.44","AEDLJA28","State-based Party (Other State)","2444","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","25","NORTH WEST DELHI","","","","Graduate","Student","","",""
"AE","Delhi","11","7","2020","2","0","4","6","NOTA","","NOTA","1046","","197842","319559","BAWANA","SC","NORTH WEST DELHI","7","61.91","0.53","yes","125","0.06","2.44","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","7","2020","2","0","4","7","PRADEEP","M","AAPP","921","SC","197842","319559","BAWANA","SC","NORTH WEST DELHI","7","61.91","0.47","yes","0","0","2.44","AEDLJA215","Local Party","18403","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","NORTH WEST DELHI","","","","Graduate Professional","Other","","",""
"AE","Delhi","11","8","2020","2","0","4","1","DHARAMPAL LAKRA","M","AAAP","90293","GEN","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","53.78","no","19158","11.41","2.13","AEDLJA40","State-based Party","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","61","NORTH WEST DELHI","","","","Others","Business","","",""
"AE","Delhi","11","8","2020","2","0","4","2","AZAD SINGH","M","BJP","71135","GEN","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","42.37","no","66053","39.34","2.13","AEDL100866","National Party","1605","TRUE","3","BJP","1605","MUNDKA","TRUE","TRUE","0","FALSE","FALSE","TRUE","68","NORTH WEST DELHI","","","","Graduate","Other","","",""
"AE","Delhi","11","8","2020","2","0","4","3","NARESH KUMAR","M","INC","5082","GEN","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","3.03","yes","4179","2.49","2.13","AEDL100868","National Party","3482","TRUE","2","INC","3482","MUNDKA","TRUE","TRUE","0","FALSE","FALSE","FALSE","58","NORTH WEST DELHI","","","","Doctorate","Liberal Profession or Professional","Lawyer","",""
"AE","Delhi","11","8","2020","2","0","4","4","NOTA","","NOTA","903","","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","0.54","yes","630","0.38","2.13","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","8","2020","2","0","4","5","CHETRAM","M","SatBP","273","GEN","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","0.16","yes","54","0.03","2.13","AEDLJA151","Local Party","18273","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","71","NORTH WEST DELHI","","","","8th Pass","Labourer or Daily Wage","","",""
"AE","Delhi","11","8","2020","2","0","4","6","KARAM CHAND LATHWAL","M","BPC","219","GEN","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","0.13","yes","0","0","2.13","AEDL102125","Local Party","2013","TRUE","4","BPC","2013","MUNDKA","TRUE","TRUE","0","FALSE","FALSE","TRUE","53","NORTH WEST DELHI","","","","Post Graduate","Business","Private Company","",""
"AE","Delhi","11","9","2020","2","0","4","1","RITURAJ GOVIND","M","AAAP","86312","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","49.77","no","5654","3.26","2.13","AEDL100186","State-based Party","13","TRUE","2","AAAP","13","KIRARI","TRUE","TRUE","2","FALSE","TRUE","TRUE","31","NORTH WEST DELHI","","","","Others","Politics","Party Worker","",""
"AE","Delhi","11","9","2020","2","0","4","2","ANIL JHA","M","BJP","80658","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","46.51","no","78828","45.45","2.13","AEDL101700","National Party","1605","TRUE","4","BJP","1605","KIRARI","TRUE","TRUE","2","FALSE","FALSE","TRUE","46","NORTH WEST DELHI","","","","Post Graduate","Business","","",""
"AE","Delhi","11","9","2020","2","0","4","3","KAUSHAL MISHRA","M","IND","1830","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","1.06","yes","273","0.16","2.13","AEDLJA342","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","NORTH WEST DELHI","","","","Graduate","Salaried Work or Employed","Managerial Position","",""
"AE","Delhi","11","9","2020","2","0","4","4","RABINDRA KUMAR SINGH","M","BSP","1557","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.9","yes","486","0.28","2.13","AEDLJA98","State-based Party (Other State)","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","11","9","2020","2","0","4","5","NOTA","","NOTA","1071","","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.62","yes","350","0.2","2.13","","NOTA","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","9","2020","2","0","4","6","RAVINDER KUMAR","M","IND","721","SC","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.42","yes","209","0.12","2.13","AEDLJA405","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","26","NORTH WEST DELHI","","","","Graduate","Business","","",""
"AE","Delhi","11","9","2020","2","0","4","7","REKHA BHARTI","F","IND","512","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.3","yes","256","0.15","2.13","AEDLJA426","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","NORTH WEST DELHI","","","","Literate","Social Work","","",""
"AE","Delhi","11","9","2020","2","0","4","8","MD RIYAZUDDIN KHAN","M","RJD","256","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.15","yes","50","0.03","2.13","AEDLJA258","State-based Party (Other State)","12103","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","NORTH WEST DELHI","","","","Doctorate","Other","","",""
"AE","Delhi","11","9","2020","2","0","4","9","PRAHLAD MAURYA","M","IND","206","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.12","yes","85","0.05","2.13","AEDLJA377","Independents","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","NORTH WEST DELHI","","","","Graduate","Business","","",""
"AE","Delhi","11","9","2020","2","0","4","10","AJIT KUMAR","M","LJP","121","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.07","yes","18","0.01","2.13","AEDLJA130","State-based Party (Other State)","5029","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","NORTH WEST DELHI","","","","5th Pass","Social Work","","",""
"AE","Delhi","11","9","2020","2","0","4","11","SHAWKAT ALI ANSARI","M","ASSP","103","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.06","yes","18","0.01","2.13","AEDLJA276","Local Party","972","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","48","NORTH WEST DELHI","","","","Graduate","Other","","",""
"AE","Delhi","11","9","2020","2","0","4","12","RAKESH KUMAR","M","SatBP","85","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.05","yes","0","0","2.13","AEDLJA179","Local Party","18273","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","NORTH WEST DELHI","","","","10th Pass","Other","","",""
"AE","Delhi","11","10","2020","2","0","4","1","Mukesh Kumar Ahlawat","M","AAAP","74573","SC","112125","175622","SULTANPUR MAJRA","SC","NORTH WEST DELHI","8","63.84","66.51","no","48052","42.86","1.96","AEDL101747","State-based Party","13","TRUE","3","BSP","16651","SULTANPUR MAJRA","TRUE","FALSE","1","TRUE","FALSE","FALSE","44","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","11","10","2020","2","0","4","2","Ram Chander Chawriya","M","BJP","26521","SC","112125","175622","SULTANPUR MAJRA","SC","NORTH WEST DELHI","8","63.84","23.65","no","17488","15.6","1.96","AEDLJA128","National Party","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","51","NORTH WEST DELHI","","","","10th Pass","Small Business or Self-employed","","",""
